Date,Delhi-petrol,Mumbai-petrol,Chennai-petrol,Kolkata-petrol,Delhi-diesel,Mumbai-diesel,Chennai-diesel,Kolkata-diesel
22/Jul/21,101.84,107.83,102.49,102.08,89.87,97.45,94.39,93.02
21/Jul/21,101.84,107.83,102.49,102.08,89.87,97.45,94.39,93.02
20/Jul/21,101.84,107.83,102.49,102.08,89.87,97.45,94.39,93.02
19/Jul/21,101.84,107.83,102.49,102.08,89.87,97.45,94.39,93.02
18/Jul/21,101.84,107.83,102.49,102.08,89.87,97.45,94.39,93.02
17/Jul/21,101.84,107.83,102.49,102.08,89.87,97.45,94.39,93.02
16/Jul/21,101.54,107.54,102.23,101.74,89.87,97.45,94.39,93.02
15/Jul/21,101.54,107.54,102.23,101.74,89.87,97.45,94.39,93.02
14/Jul/21,101.19,107.2,101.92,101.35,89.72,97.29,94.24,92.81
13/Jul/21,101.19,107.2,101.92,101.35,89.72,97.29,94.24,92.81
12/Jul/21,101.19,107.2,101.92,101.35,89.72,97.29,94.24,92.81
11/Jul/21,100.91,106.93,101.67,101.01,89.88,97.46,94.39,92.97
10/Jul/21,100.91,106.93,101.67,101.01,89.88,97.46,94.39,92.97
09/Jul/21,100.56,106.59,101.37,100.62,89.62,97.18,94.15,92.65
08/Jul/21,100.56,106.59,101.37,100.62,89.62,97.18,94.15,92.65
07/Jul/21,100.21,106.25,101.06,100.23,89.53,97.09,94.06,92.5
06/Jul/21,99.86,105.92,100.75,99.84,89.36,96.91,93.91,92.27
05/Jul/21,99.86,105.92,100.75,99.84,89.36,96.91,93.91,92.27
04/Jul/21,99.51,105.58,100.44,99.45,89.36,96.91,93.91,92.27
03/Jul/21,99.16,105.24,100.13,99.04,89.18,96.72,93.72,92.03
02/Jul/21,99.16,105.24,100.13,99.04,89.18,96.72,93.72,92.03
01/Jul/21,98.81,104.9,99.8,98.64,89.18,96.72,93.72,92.03
30/Jun/21,98.81,104.9,99.8,98.64,89.18,96.72,93.72,92.03
29/Jun/21,98.81,104.9,99.8,98.64,89.18,96.72,93.72,92.03
28/Jun/21,98.46,104.56,99.49,98.3,88.9,96.42,93.46,91.75
27/Jun/21,98.46,104.56,99.49,98.3,88.9,96.42,93.46,91.75
26/Jun/21,98.11,104.22,99.19,97.97,88.65,96.16,93.23,91.5
25/Jun/21,97.76,103.89,98.88,97.63,88.3,95.79,92.89,91.15
24/Jun/21,97.76,103.89,98.88,97.63,88.3,95.79,92.89,91.15
23/Jun/21,97.5,103.63,98.65,97.38,88.23,95.72,92.83,91.08
22/Jun/21,97.5,103.63,98.65,97.38,88.23,95.72,92.83,91.08
21/Jun/21,97.22,103.36,98.4,97.12,87.97,95.44,92.58,90.82
20/Jun/21,97.22,103.36,98.4,97.12,87.97,95.44,92.58,90.82
19/Jun/21,96.93,103.08,98.14,96.84,87.69,95.14,92.31,90.54
18/Jun/21,96.93,103.08,98.14,96.84,87.69,95.14,92.31,90.54
17/Jun/21,96.66,102.82,97.91,96.58,87.41,94.84,92.04,90.25
16/Jun/21,96.66,102.82,97.91,96.58,87.41,94.84,92.04,90.25
15/Jun/21,96.41,102.58,97.69,96.34,87.28,94.7,91.92,90.12
14/Jun/21,96.41,102.58,97.69,96.34,87.28,94.7,91.92,90.12
13/Jun/21,96.12,102.3,97.43,96.06,86.98,94.39,91.64,89.83
12/Jun/21,96.12,102.3,97.43,96.06,86.98,94.39,91.64,89.83
11/Jun/21,95.85,102.04,97.19,95.8,86.75,94.15,91.42,89.6
10/Jun/21,95.56,101.76,96.94,95.52,86.47,93.85,91.15,89.32
09/Jun/21,95.56,101.76,96.94,95.52,86.47,93.85,91.15,89.32
08/Jun/21,95.31,101.52,96.71,95.28,86.22,93.58,90.92,89.07
07/Jun/21,95.31,101.52,96.71,95.28,86.22,93.58,90.92,89.07
06/Jun/21,95.03,101.25,96.47,95.02,85.95,93.3,90.66,88.8
05/Jun/21,94.76,100.98,96.23,94.76,85.66,92.99,90.38,88.51
04/Jun/21,94.76,100.98,96.23,94.76,85.66,92.99,90.38,88.51
03/Jun/21,94.49,100.72,95.99,94.5,85.38,92.69,90.12,88.23
02/Jun/21,94.49,100.72,95.99,94.5,85.38,92.69,90.12,88.23
01/Jun/21,94.49,100.72,95.99,94.5,85.38,92.69,90.12,88.23
31/May/21,94.23,100.47,95.76,94.25,85.15,92.45,89.9,88
30/May/21,93.94,100.19,95.51,93.97,84.89,92.17,89.65,87.74
29/May/21,93.94,100.19,95.51,93.97,84.89,92.17,89.65,87.74
28/May/21,93.68,99.94,95.28,93.72,84.61,91.87,89.39,87.46
27/May/21,93.68,99.94,95.28,93.72,84.61,91.87,89.39,87.46
26/May/21,93.44,99.71,95.06,93.49,84.32,91.57,89.11,87.16
25/May/21,93.44,99.71,95.06,93.49,84.32,91.57,89.11,87.16
24/May/21,93.21,99.49,94.86,93.27,84.07,91.3,88.87,86.91
23/May/21,93.21,99.49,94.86,93.27,84.07,91.3,88.87,86.91
22/May/21,93.04,99.32,94.71,93.11,83.8,91.01,88.62,86.64
21/May/21,93.04,99.32,94.71,93.11,83.8,91.01,88.62,86.64
20/May/21,92.85,99.14,94.54,92.92,83.51,90.71,88.34,86.35
19/May/21,92.85,99.14,94.54,92.92,83.51,90.71,88.34,86.35
18/May/21,92.85,99.14,94.54,92.92,83.51,90.71,88.34,86.35
17/May/21,92.58,98.88,94.31,92.67,83.22,90.4,88.07,86.06
16/May/21,92.58,98.88,94.31,92.67,83.22,90.4,88.07,86.06
15/May/21,92.34,98.65,94.09,92.44,82.95,90.11,87.81,85.79
14/May/21,92.34,98.65,94.09,92.44,82.95,90.11,87.81,85.79
13/May/21,92.05,98.36,93.84,92.16,82.61,89.75,87.49,85.45
12/May/21,92.05,98.36,93.84,92.16,82.61,89.75,87.49,85.45
11/May/21,91.8,98.12,93.62,91.92,82.36,89.48,87.25,85.2
10/May/21,91.53,97.86,93.38,91.66,82.06,89.17,86.96,84.9
09/May/21,91.27,97.61,93.15,91.41,81.73,88.82,86.65,84.57
08/May/21,91.27,97.61,93.15,91.41,81.73,88.82,86.65,84.57
07/May/21,91.27,97.61,93.15,91.41,81.73,88.82,86.65,84.57
06/May/21,90.99,97.34,92.9,91.14,81.42,88.49,86.35,84.26
05/May/21,90.74,97.12,92.7,90.92,81.12,88.19,86.09,83.98
04/May/21,90.55,96.95,92.55,90.76,80.91,87.98,85.9,83.78
03/May/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
02/May/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
01/May/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
30/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
29/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
28/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
27/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
26/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
25/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
24/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
23/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
22/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
21/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
20/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
19/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
18/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
17/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
16/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
15/Apr/21,90.4,96.83,92.43,90.62,80.73,87.81,85.75,83.61
14/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
13/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
12/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
11/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
10/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
09/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
08/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
07/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
06/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
05/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
04/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
03/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
02/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
01/Apr/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
31/Mar/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
30/Mar/21,90.56,96.98,92.58,90.77,80.87,87.96,85.88,83.75
29/Mar/21,90.78,97.19,92.77,90.98,81.1,88.2,86.1,83.98
28/Mar/21,90.78,97.19,92.77,90.98,81.1,88.2,86.1,83.98
27/Mar/21,90.78,97.19,92.77,90.98,81.1,88.2,86.1,83.98
26/Mar/21,90.78,97.19,92.77,90.98,81.1,88.2,86.1,83.98
25/Mar/21,90.78,97.19,92.77,90.98,81.1,88.2,86.1,83.98
24/Mar/21,90.99,97.4,92.95,91.18,81.3,88.42,86.29,84.18
23/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
22/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
21/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
20/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
19/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
18/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
17/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
16/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
15/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
14/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
13/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
12/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
11/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
10/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
09/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
08/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
07/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
06/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
05/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
04/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
03/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
02/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
01/Mar/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
28/Feb/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
27/Feb/21,91.17,97.57,93.11,91.35,81.47,88.6,86.45,84.35
26/Feb/21,90.93,97.34,92.9,91.12,81.32,88.44,86.31,84.2
25/Feb/21,90.93,97.34,92.9,91.12,81.32,88.44,86.31,84.2
24/Feb/21,90.93,97.34,92.9,91.12,81.32,88.44,86.31,84.2
23/Feb/21,90.93,97.34,92.9,91.12,81.32,88.44,86.31,84.2
22/Feb/21,90.58,97,92.59,91.78,80.97,88.06,85.98,84.56
21/Feb/21,90.58,97,92.59,91.78,80.97,88.06,85.98,84.56
20/Feb/21,90.58,97,92.59,91.78,80.97,88.06,85.98,84.56
19/Feb/21,90.19,96.62,92.25,91.41,80.6,87.67,85.63,84.19
18/Feb/21,89.88,96.32,91.98,91.11,80.27,87.32,85.31,83.86
17/Feb/21,89.54,96,91.68,90.78,79.95,86.98,85.01,83.54
16/Feb/21,89.29,95.75,91.45,90.54,79.7,86.72,84.77,83.29
15/Feb/21,88.99,95.46,91.19,90.25,79.35,86.34,84.44,82.94
14/Feb/21,88.73,95.21,90.96,90.01,79.06,86.04,84.16,82.65
13/Feb/21,88.44,94.93,90.7,89.73,78.74,85.7,83.86,82.33
12/Feb/21,88.14,94.64,90.44,89.44,78.38,85.32,83.52,81.96
11/Feb/21,87.85,94.36,90.18,89.16,78.03,84.94,83.18,81.61
10/Feb/21,87.6,94.12,89.96,88.92,77.73,84.63,82.9,81.31
09/Feb/21,87.3,93.83,89.7,88.63,77.48,84.36,82.66,81.06
08/Feb/21,86.95,93.49,89.39,88.3,77.13,83.99,82.33,80.71
07/Feb/21,86.95,93.49,89.39,88.3,77.13,83.99,82.33,80.71
06/Feb/21,86.95,93.49,89.39,88.3,77.13,83.99,82.33,80.71
05/Feb/21,86.95,93.49,89.39,88.3,77.13,83.99,82.33,80.71
04/Feb/21,86.65,93.2,89.13,88.01,76.83,83.67,82.04,80.41
03/Feb/21,86.3,92.86,88.82,87.69,76.48,83.3,81.71,80.08
02/Feb/21,86.3,92.86,88.82,87.69,76.48,83.3,81.71,80.08
01/Feb/21,86.3,92.86,88.82,87.69,76.48,83.3,81.71,80.08
31/Jan/21,86.3,92.86,88.82,87.69,76.48,83.3,81.71,80.08
30/Jan/21,86.3,92.86,88.82,87.69,76.48,83.3,81.71,80.08
29/Jan/21,86.3,92.86,88.82,87.69,76.48,83.3,81.71,80.08
28/Jan/21,86.3,92.86,88.82,87.69,76.48,83.3,81.71,80.08
27/Jan/21,86.3,92.86,88.82,87.69,76.48,83.3,81.71,80.08
26/Jan/21,86.05,92.62,88.6,87.45,76.23,83.03,81.47,79.83
25/Jan/21,85.7,92.28,88.29,87.11,75.88,82.66,81.14,79.48
24/Jan/21,85.7,92.28,88.29,87.11,75.88,82.66,81.14,79.48
23/Jan/21,85.7,92.28,88.29,87.11,75.88,82.66,81.14,79.48
22/Jan/21,85.45,92.04,88.07,86.87,75.63,82.4,80.9,79.23
21/Jan/21,85.2,91.8,87.85,86.63,75.38,82.13,80.67,78.97
20/Jan/21,85.2,91.8,87.85,86.63,75.38,82.13,80.67,78.97
19/Jan/21,85.2,91.8,87.85,86.63,75.38,82.13,80.67,78.97
18/Jan/21,84.95,91.56,87.63,86.39,75.13,81.87,80.43,78.72
17/Jan/21,84.7,91.32,87.4,86.15,74.88,81.6,80.19,78.47
16/Jan/21,84.7,91.32,87.4,86.15,74.88,81.6,80.19,78.47
15/Jan/21,84.7,91.32,87.4,86.15,74.88,81.6,80.19,78.47
14/Jan/21,84.7,91.32,87.4,86.15,74.88,81.6,80.19,78.47
13/Jan/21,84.45,91.07,87.18,85.92,74.63,81.34,79.95,78.22
12/Jan/21,84.2,90.83,86.96,85.68,74.38,81.07,79.72,77.97
11/Jan/21,84.2,90.83,86.96,85.68,74.38,81.07,79.72,77.97
10/Jan/21,84.2,90.83,86.96,85.68,74.38,81.07,79.72,77.97
09/Jan/21,84.2,90.83,86.96,85.68,74.38,81.07,79.72,77.97
08/Jan/21,84.2,90.83,86.96,85.68,74.38,81.07,79.72,77.97
07/Jan/21,84.2,90.83,86.96,85.68,74.38,81.07,79.72,77.97
06/Jan/21,83.97,90.6,86.75,85.44,74.12,80.78,79.46,77.7
05/Jan/21,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
04/Jan/21,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
03/Jan/21,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
02/Jan/21,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
01/Jan/21,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
31/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
30/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
29/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
28/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
27/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
26/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
25/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
24/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
23/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
22/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
21/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
20/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
19/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
18/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
17/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
16/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
15/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
14/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
13/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
12/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
11/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
10/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
09/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
08/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
07/Dec/20,83.71,90.34,86.51,85.19,73.87,80.51,79.21,77.44
06/Dec/20,83.41,90.05,86.25,84.9,73.61,80.23,78.97,77.18
05/Dec/20,83.13,89.78,86,84.63,73.32,79.93,78.69,76.89
04/Dec/20,82.86,89.52,85.76,84.37,73.07,79.66,78.45,76.64
03/Dec/20,82.66,89.33,85.59,84.18,72.84,79.42,78.24,76.41
02/Dec/20,82.49,89.16,85.44,84.02,72.65,79.22,78.06,76.22
01/Dec/20,82.34,89.02,85.31,83.87,72.42,78.97,77.84,75.99
30/Nov/20,82.34,89.02,85.31,83.87,72.42,78.97,77.84,75.99
29/Nov/20,82.34,89.02,85.31,83.87,72.42,78.97,77.84,75.99
28/Nov/20,82.13,88.81,85.12,83.67,72.13,78.66,77.56,75.7
27/Nov/20,81.89,88.58,84.91,83.44,71.86,78.38,77.3,75.43
26/Nov/20,81.7,88.4,84.74,83.26,71.62,78.12,77.08,75.19
25/Nov/20,81.59,88.29,84.64,83.15,71.41,77.9,76.88,74.98
24/Nov/20,81.59,88.29,84.64,83.15,71.41,77.9,76.88,74.98
23/Nov/20,81.53,88.23,84.59,83.1,71.25,77.73,76.72,74.82
22/Nov/20,81.46,88.16,84.53,83.03,71.07,77.54,76.55,74.64
21/Nov/20,81.38,88.09,84.46,82.95,70.88,77.34,76.37,74.45
20/Nov/20,81.23,87.92,84.31,82.79,70.68,77.11,76.17,74.24
19/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
18/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
17/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
16/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
15/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
14/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
13/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
12/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
11/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
10/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
09/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
08/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
07/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
06/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
05/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
04/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
03/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
02/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
01/Nov/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
31/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
30/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
29/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
28/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
27/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
26/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
25/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
24/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
23/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
22/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
21/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
20/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
19/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
18/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
17/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
16/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
15/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
14/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
13/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
12/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
11/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
10/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
09/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
08/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
07/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
06/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
05/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
04/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
03/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
02/Oct/20,81.06,87.74,84.14,82.59,70.46,76.86,75.95,73.99
01/Oct/20,81.06,87.74,84.14,82.59,70.53,76.93,76.01,74.05
30/Sep/20,81.06,87.74,84.14,82.59,70.63,77.04,76.1,74.15
29/Sep/20,81.06,87.74,84.14,82.59,70.63,77.04,76.1,74.15
28/Sep/20,81.06,87.74,84.14,82.59,70.71,77.12,76.18,74.23
27/Sep/20,81.06,87.74,84.14,82.59,70.8,77.22,76.27,74.32
26/Sep/20,81.06,87.74,84.14,82.59,70.94,77.36,76.4,74.46
25/Sep/20,81.06,87.74,84.14,82.59,71.1,77.53,76.55,74.62
24/Sep/20,81.06,87.74,84.14,82.59,71.28,77.73,76.72,74.8
23/Sep/20,81.06,87.74,84.14,82.59,71.28,77.73,76.72,74.8
22/Sep/20,81.06,87.74,84.14,82.59,71.28,77.73,76.72,74.8
21/Sep/20,81.14,87.82,84.21,82.67,71.43,77.87,76.85,74.94
20/Sep/20,81.14,87.82,84.21,82.67,71.58,78.02,76.99,75.09
19/Sep/20,81.14,87.82,84.21,82.67,71.82,78.27,77.21,75.32
18/Sep/20,81.14,87.82,84.21,82.67,72.02,78.48,77.4,75.52
17/Sep/20,81.4,88.07,84.44,82.92,72.37,78.85,77.73,75.87
16/Sep/20,81.55,88.21,84.57,83.06,72.56,79.05,77.91,76.06
15/Sep/20,81.55,88.21,84.57,83.06,72.56,79.05,77.91,76.06
14/Sep/20,81.72,88.38,84.72,83.23,72.78,79.29,78.12,76.28
13/Sep/20,81.86,88.51,84.85,83.36,72.93,79.45,78.26,76.43
12/Sep/20,81.86,88.51,84.85,83.36,72.93,79.45,78.26,76.43
11/Sep/20,81.99,88.64,84.96,83.49,73.05,79.57,78.38,76.55
10/Sep/20,81.99,88.64,84.96,83.49,73.05,79.57,78.38,76.55
09/Sep/20,82.08,88.73,85.04,83.57,73.16,79.69,78.48,76.66
08/Sep/20,82.08,88.73,85.04,83.57,73.16,79.69,78.48,76.66
07/Sep/20,82.08,88.73,85.04,83.57,73.16,79.69,78.48,76.66
06/Sep/20,82.08,88.73,85.04,83.57,73.27,79.81,78.58,76.77
05/Sep/20,82.08,88.73,85.04,83.57,73.27,79.81,78.58,76.77
04/Sep/20,82.08,88.73,85.04,83.57,73.4,79.94,78.71,76.9
03/Sep/20,82.08,88.73,85.04,83.57,73.4,79.94,78.71,76.9
02/Sep/20,82.08,88.73,85.04,83.57,73.56,80.11,78.86,77.06
01/Sep/20,82.08,88.73,85.04,83.57,73.56,80.11,78.86,77.06
31/Aug/20,82.03,88.68,85,83.52,73.56,80.11,78.86,77.06
30/Aug/20,82.03,88.68,85,83.52,73.56,80.11,78.86,77.06
29/Aug/20,81.94,88.58,84.91,83.43,73.56,80.11,78.86,77.06
28/Aug/20,81.94,88.58,84.91,83.43,73.56,80.11,78.86,77.06
27/Aug/20,81.83,88.48,84.82,83.33,73.56,80.11,78.86,77.06
26/Aug/20,81.73,88.39,84.73,83.24,73.56,80.11,78.86,77.06
25/Aug/20,81.73,88.39,84.73,83.24,73.56,80.11,78.86,77.06
24/Aug/20,81.62,88.28,84.64,83.13,73.56,80.11,78.86,77.06
23/Aug/20,81.49,88.16,84.52,83.01,73.56,80.11,78.86,77.06
22/Aug/20,81.35,88.02,84.4,82.87,73.56,80.11,78.86,77.06
21/Aug/20,81.19,87.87,84.26,82.72,73.56,80.11,78.86,77.06
20/Aug/20,81,87.68,84.09,82.53,73.56,80.11,78.86,77.06
19/Aug/20,80.9,87.58,83.99,82.43,73.56,80.11,78.86,77.06
18/Aug/20,80.9,87.58,83.99,82.43,73.56,80.11,78.86,77.06
17/Aug/20,80.73,87.45,83.87,82.3,73.56,80.11,78.86,77.06
16/Aug/20,80.57,87.31,83.75,82.17,73.56,80.11,78.86,77.06
15/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
14/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
13/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
12/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
11/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
10/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
09/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
08/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
07/Aug/20,80.43,87.19,83.63,82.05,73.56,80.11,78.86,77.06
